"id","type","parent","permlink","name","ytcount"
"Category:Ziehn, Bernhard","1","","http://imslp.org/wiki/Category:Ziehn,_Bernhard","Ziehn, Bernhard",3497
"Category:Zelter, Carl Friedrich","1","","http://imslp.org/wiki/Category:Zelter,_Carl_Friedrich","Zelter, Carl Friedrich",6822
"Category:Štolc, Emil","1","","http://imslp.org/wiki/Category:Štolc,_Emil","Štolc, Emil",1000000
"Category:Zimpel, Herbert","1","","http://imslp.org/wiki/Category:Zimpel,_Herbert","Zimpel, Herbert",16
"Category:Zemlinsky, Alexander von","1","","http://imslp.org/wiki/Category:Zemlinsky,_Alexander_von","Zemlinsky, Alexander von",13087
"Category:Ziel, Stefan","1","","http://imslp.org/wiki/Category:Ziel,_Stefan","Ziel, Stefan",67813
"Category:Řepková, Věra","1","","http://imslp.org/wiki/Category:Řepková,_Věra","Řepková, Věra",158
"Category:Červinková-Riegrová, Marie","1","","http://imslp.org/wiki/Category:Červinková-Riegrová,_Marie","Červinková-Riegrová, Marie",42
"Category:Řebíček, Josef","1","","http://imslp.org/wiki/Category:Řebíček,_Josef","Řebíček, Josef",228
"Category:Zellner, Leopold Alexander","1","","http://imslp.org/wiki/Category:Zellner,_Leopold_Alexander","Zellner, Leopold Alexander",3
"Category:Zwaag, Wim","1","","http://imslp.org/wiki/Category:Zwaag,_Wim","Zwaag, Wim",1239
"Category:Zwerenz, Karl Georg","1","","http://imslp.org/wiki/Category:Zwerenz,_Karl_Georg","Zwerenz, Karl Georg",3
"Category:Ziegenhagen, Franz Heinrich","1","","http://imslp.org/wiki/Category:Ziegenhagen,_Franz_Heinrich","Ziegenhagen, Franz Heinrich",11
"Category:Černý, František","1","","http://imslp.org/wiki/Category:Černý,_František","Černý, František",17370
"Category:Zurfluh, Auguste","1","","http://imslp.org/wiki/Category:Zurfluh,_Auguste","Zurfluh, Auguste",5
"Category:Zellner, Julius","1","","http://imslp.org/wiki/Category:Zellner,_Julius","Zellner, Julius",13
"Category:Zyka, Joseph Benedikt","1","","http://imslp.org/wiki/Category:Zyka,_Joseph_Benedikt","Zyka, Joseph Benedikt",0
"Category:Zeisler, Fannie Bloomfield","1","","http://imslp.org/wiki/Category:Zeisler,_Fannie_Bloomfield","Zeisler, Fannie Bloomfield",111
"Category:Zhang, Ji","1","","http://imslp.org/wiki/Category:Zhang,_Ji","Zhang, Ji",387165
"Category:Zichy-Ferraris, Emanuel","1","","http://imslp.org/wiki/Category:Zichy-Ferraris,_Emanuel","Zichy-Ferraris, Emanuel",4
"Category:Ōshima, Ryōta","1","","http://imslp.org/wiki/Category:Ōshima,_Ryōta","Ōshima, Ryōta",992
"Category:Zitterbart Jr., Fidelis","1","","http://imslp.org/wiki/Category:Zitterbart_Jr.,_Fidelis","Zitterbart Jr., Fidelis",0
"Category:Zerkowitz, Ludwig","1","","http://imslp.org/wiki/Category:Zerkowitz,_Ludwig","Zerkowitz, Ludwig",14
"Category:Zeynally Asaf Zeynalabdin oglu","1","","http://imslp.org/wiki/Category:Zeynally_Asaf_Zeynalabdin_oglu","Zeynally Asaf Zeynalabdin oglu",1
"Category:Ziel, Ernst","1","","http://imslp.org/wiki/Category:Ziel,_Ernst","Ziel, Ernst",36425
"Category:Zoller, Georg","1","","http://imslp.org/wiki/Category:Zoller,_Georg","Zoller, Georg",942
"Category:Zimmermann","1","","http://imslp.org/wiki/Category:Zimmermann","Zimmermann",352871
"Category:Ziegfeld, Florenz","1","","http://imslp.org/wiki/Category:Ziegfeld,_Florenz","Ziegfeld, Florenz",2962
"Category:Zweig, Stefan","1","","http://imslp.org/wiki/Category:Zweig,_Stefan","Zweig, Stefan",27858
"Category:Zöschinger, Ludwig","1","","http://imslp.org/wiki/Category:Zöschinger,_Ludwig","Zöschinger, Ludwig",4
"Category:Zipoli, Domenico","1","","http://imslp.org/wiki/Category:Zipoli,_Domenico","Zipoli, Domenico",28479
"Category:Štědroň, Jan","1","","http://imslp.org/wiki/Category:Štědroň,_Jan","Štědroň, Jan",1276
"Category:Zito, Emilio","1","","http://imslp.org/wiki/Category:Zito,_Emilio","Zito, Emilio",4597
"Category:Štefunko, Adam","1","","http://imslp.org/wiki/Category:Štefunko,_Adam","Štefunko, Adam",139
"Category:Zeune, August","1","","http://imslp.org/wiki/Category:Zeune,_August","Zeune, August",56
"Category:Černohorský, Bohuslav Matěj","1","","http://imslp.org/wiki/Category:Černohorský,_Bohuslav_Matěj","Černohorský, Bohuslav Matěj",569
"Category:Zimmer, Karl","1","","http://imslp.org/wiki/Category:Zimmer,_Karl","Zimmer, Karl",115630
"Category:Zelle, Friedrich","1","","http://imslp.org/wiki/Category:Zelle,_Friedrich","Zelle, Friedrich",3120
"Category:Čubr, Antonín","1","","http://imslp.org/wiki/Category:Čubr,_Antonín","Čubr, Antonín",3336
"Category:Štědroň, Bohumír","1","","http://imslp.org/wiki/Category:Štědroň,_Bohumír","Štědroň, Bohumír",2
"Category:Żeleński, Władysław","1","","http://imslp.org/wiki/Category:Żeleński,_Władysław","Żeleński, Władysław",3067
"Category:Zweers, Bernard","1","","http://imslp.org/wiki/Category:Zweers,_Bernard","Zweers, Bernard",740
"Category:Zoeller, Carli","1","","http://imslp.org/wiki/Category:Zoeller,_Carli","Zoeller, Carli",7
"Category:Ziegler, Johann Gotthilf","1","","http://imslp.org/wiki/Category:Ziegler,_Johann_Gotthilf","Ziegler, Johann Gotthilf",2
"Category:Zeugheer, Jakob","1","","http://imslp.org/wiki/Category:Zeugheer,_Jakob","Zeugheer, Jakob",26
"Category:Zelenka, Jan","1","","http://imslp.org/wiki/Category:Zelenka,_Jan","Zelenka, Jan",60703
"Category:Śliwiński, Jan","1","","http://imslp.org/wiki/Category:Śliwiński,_Jan","Śliwiński, Jan",4685
"Category:Ziehrer, Karl Michael","1","","http://imslp.org/wiki/Category:Ziehrer,_Karl_Michael","Ziehrer, Karl Michael",3915
"Category:Zhou, Zhengyi Zhou","1","","http://imslp.org/wiki/Category:Zhou,_Zhengyi_Zhou","Zhou, Zhengyi Zhou",1049
"Category:Zinck, Ludvig","1","","http://imslp.org/wiki/Category:Zinck,_Ludvig","Zinck, Ludvig",1088
"Category:Šolc, Karel","1","","http://imslp.org/wiki/Category:Šolc,_Karel","Šolc, Karel",1000
"Category:Zola, Émile","1","","http://imslp.org/wiki/Category:Zola,_Émile","Zola, Émile",132307
"Category:Zieliński, Jarosław","1","","http://imslp.org/wiki/Category:Zieliński,_Jarosław","Zieliński, Jarosław",11676
"Category:Zigiotti, Sergio","1","","http://imslp.org/wiki/Category:Zigiotti,_Sergio","Zigiotti, Sergio",132
"Category:Zörn, Udo","1","","http://imslp.org/wiki/Category:Zörn,_Udo","Zörn, Udo",1966
"Category:Witt, Theodor de","1","","http://imslp.org/wiki/Category:Witt,_Theodor_de","Witt, Theodor de",285
"Category:Ślaski, Władysław","1","","http://imslp.org/wiki/Category:Ślaski,_Władysław","Ślaski, Władysław",1384
"Category:Wittenbecher, Otto","1","","http://imslp.org/wiki/Category:Wittenbecher,_Otto","Wittenbecher, Otto",3
"Category:Zemánek, Vilém","1","","http://imslp.org/wiki/Category:Zemánek,_Vilém","Zemánek, Vilém",58
"Category:Zurria, Manuel","1","","http://imslp.org/wiki/Category:Zurria,_Manuel","Zurria, Manuel",463
"Category:Wishart, Ruaraidh","1","","http://imslp.org/wiki/Category:Wishart,_Ruaraidh","Wishart, Ruaraidh",4
"Category:Zwaag, Peter van der","1","","http://imslp.org/wiki/Category:Zwaag,_Peter_van_der","Zwaag, Peter van der",527
"Category:Wittich, Edward","1","","http://imslp.org/wiki/Category:Wittich,_Edward","Wittich, Edward",73
"Category:Zimmermann, Georg Wilhelm","1","","http://imslp.org/wiki/Category:Zimmermann,_Georg_Wilhelm","Zimmermann, Georg Wilhelm",789
"Category:Zenk, Ludwig","1","","http://imslp.org/wiki/Category:Zenk,_Ludwig","Zenk, Ludwig",33
"Category:Żołnowski, Maciej","1","","http://imslp.org/wiki/Category:Żołnowski,_Maciej","Żołnowski, Maciej",153
"Category:Zsolt, Nándor","1","","http://imslp.org/wiki/Category:Zsolt,_Nándor","Zsolt, Nándor",10232
"Category:Zelman, Alberto","1","","http://imslp.org/wiki/Category:Zelman,_Alberto","Zelman, Alberto",70
"Category:Zichy, Géza","1","","http://imslp.org/wiki/Category:Zichy,_Géza","Zichy, Géza",844
"Category:Zwart, Jan","1","","http://imslp.org/wiki/Category:Zwart,_Jan","Zwart, Jan",171293
"Category:Wustrow, A. F.","1","","http://imslp.org/wiki/Category:Wustrow,_A._F.","Wustrow, A. F.",38
"Category:Zimbalist, Efrem","1","","http://imslp.org/wiki/Category:Zimbalist,_Efrem","Zimbalist, Efrem",21907
"Category:Zeitlin, Leo","1","","http://imslp.org/wiki/Category:Zeitlin,_Leo","Zeitlin, Leo",381
"Category:Wittig, Ludwig","1","","http://imslp.org/wiki/Category:Wittig,_Ludwig","Wittig, Ludwig",149
"Category:Zundel, John","1","","http://imslp.org/wiki/Category:Zundel,_John","Zundel, John",14251
"Category:Wyatt, Theo","1","","http://imslp.org/wiki/Category:Wyatt,_Theo","Wyatt, Theo",23867
"Category:Zhao, Gu","1","","http://imslp.org/wiki/Category:Zhao,_Gu","Zhao, Gu",64741
"Category:Wunderlich, Philipp","1","","http://imslp.org/wiki/Category:Wunderlich,_Philipp","Wunderlich, Philipp",2349
"Category:Zimmer, Friedrich August","1","","http://imslp.org/wiki/Category:Zimmer,_Friedrich_August","Zimmer, Friedrich August",504
"Category:Wyatt-Smith, Blanche Fanny","1","","http://imslp.org/wiki/Category:Wyatt-Smith,_Blanche_Fanny","Wyatt-Smith, Blanche Fanny",1
"Category:Witt, Robert William","1","","http://imslp.org/wiki/Category:Witt,_Robert_William","Witt, Robert William",2087
"Category:Ziegler, Benjamin","1","","http://imslp.org/wiki/Category:Ziegler,_Benjamin","Ziegler, Benjamin",108260
"Category:Wirth, Márton","1","","http://imslp.org/wiki/Category:Wirth,_Márton","Wirth, Márton",3712
"Category:Ōno, Tadasuke","1","","http://imslp.org/wiki/Category:Ōno,_Tadasuke","Ōno, Tadasuke",343
"Category:Zettel, Karl","1","","http://imslp.org/wiki/Category:Zettel,_Karl","Zettel, Karl",849
"Category:Zimmermann, Anton","1","","http://imslp.org/wiki/Category:Zimmermann,_Anton","Zimmermann, Anton",32416
"Category:Ševčík, Otakar","1","","http://imslp.org/wiki/Category:Ševčík,_Otakar","Ševčík, Otakar",1111
"Category:Witt, Edward","1","","http://imslp.org/wiki/Category:Witt,_Edward","Witt, Edward",41158
"Category:Wiske, Charles Mortimer","1","","http://imslp.org/wiki/Category:Wiske,_Charles_Mortimer","Wiske, Charles Mortimer",1
"Category:Wintzweiller, Eugène","1","","http://imslp.org/wiki/Category:Wintzweiller,_Eugène","Wintzweiller, Eugène",0
"Category:Wylie, Lauri","1","","http://imslp.org/wiki/Category:Wylie,_Lauri","Wylie, Lauri",53
"Category:Wirsung, Marx","1","","http://imslp.org/wiki/Category:Wirsung,_Marx","Wirsung, Marx",0
"Category:Zerlett, Johann Baptist","1","","http://imslp.org/wiki/Category:Zerlett,_Johann_Baptist","Zerlett, Johann Baptist",0
"Category:Wunderer, Alexander","1","","http://imslp.org/wiki/Category:Wunderer,_Alexander","Wunderer, Alexander",121
"Category:Xu, Zaisi","1","","http://imslp.org/wiki/Category:Xu,_Zaisi","Xu, Zaisi",68
"Category:Wurda, Joseph","1","","http://imslp.org/wiki/Category:Wurda,_Joseph","Wurda, Joseph",1012
"Category:Šourek, Otakar","1","","http://imslp.org/wiki/Category:Šourek,_Otakar","Šourek, Otakar",5
"Category:Zirler, Stephan","1","","http://imslp.org/wiki/Category:Zirler,_Stephan","Zirler, Stephan",87
"Category:Wyman, Addison P.","1","","http://imslp.org/wiki/Category:Wyman,_Addison_P.","Wyman, Addison P.",15
"Category:Witt, Theodore de","1","","http://imslp.org/wiki/Category:Witt,_Theodore_de","Witt, Theodore de",5330
"Category:Witte, George Hendrik","1","","http://imslp.org/wiki/Category:Witte,_George_Hendrik","Witte, George Hendrik",103
"Category:Zimmermann, Agnes","1","","http://imslp.org/wiki/Category:Zimmermann,_Agnes","Zimmermann, Agnes",3288
"Category:Wittekind, Wolfram","1","","http://imslp.org/wiki/Category:Wittekind,_Wolfram","Wittekind, Wolfram",45
"Category:Wisniewski, Ronald Thomas","1","","http://imslp.org/wiki/Category:Wisniewski,_Ronald_Thomas","Wisniewski, Ronald Thomas",232
"Category:Zingoni, Giovanni Battista","1","","http://imslp.org/wiki/Category:Zingoni,_Giovanni_Battista","Zingoni, Giovanni Battista",10
"Category:Wustmann, Franz","1","","http://imslp.org/wiki/Category:Wustmann,_Franz","Wustmann, Franz",7
"Category:Wittgenstein, Paul","1","","http://imslp.org/wiki/Category:Wittgenstein,_Paul","Wittgenstein, Paul",44975
"Category:Zimmermann, Charles A.","1","","http://imslp.org/wiki/Category:Zimmermann,_Charles_A.","Zimmermann, Charles A.",16703
"Category:Wyman, Loraine","1","","http://imslp.org/wiki/Category:Wyman,_Loraine","Wyman, Loraine",12
"Category:Wissmann, Eduard","1","","http://imslp.org/wiki/Category:Wissmann,_Eduard","Wissmann, Eduard",91
"Category:Witting, Carl","1","","http://imslp.org/wiki/Category:Witting,_Carl","Witting, Carl",476
"Category:Wittmann, Carl Friedrich","1","","http://imslp.org/wiki/Category:Wittmann,_Carl_Friedrich","Wittmann, Carl Friedrich",89
"Category:Wright, Geo. P.","1","","http://imslp.org/wiki/Category:Wright,_Geo._P.","Wright, Geo. P.",1910
"Category:Wybicki, Józef","1","","http://imslp.org/wiki/Category:Wybicki,_Józef","Wybicki, Józef",2266
"Category:Wittmann, Hugo","1","","http://imslp.org/wiki/Category:Wittmann,_Hugo","Wittmann, Hugo",421
"Category:Wise, Samuel","1","","http://imslp.org/wiki/Category:Wise,_Samuel","Wise, Samuel",184229
"Category:Xanrof, Léon","1","","http://imslp.org/wiki/Category:Xanrof,_Léon","Xanrof, Léon",258
"Category:Witkowski, Georges Martin","1","","http://imslp.org/wiki/Category:Witkowski,_Georges_Martin","Witkowski, Georges Martin",142
"Category:Wydżga, Jan Tomasz","1","","http://imslp.org/wiki/Category:Wydżga,_Jan_Tomasz","Wydżga, Jan Tomasz",0
"Category:Witmark, Isidore","1","","http://imslp.org/wiki/Category:Witmark,_Isidore","Witmark, Isidore",27
"Category:Wulff, Friedrich Wilhelm","1","","http://imslp.org/wiki/Category:Wulff,_Friedrich_Wilhelm","Wulff, Friedrich Wilhelm",103
"Category:Zon, Pier","1","","http://imslp.org/wiki/Category:Zon,_Pier","Zon, Pier",4921
"Category:Wisłocki, Stanisław","1","","http://imslp.org/wiki/Category:Wisłocki,_Stanisław","Wisłocki, Stanisław",582
"Category:Wurmser, Lucien","1","","http://imslp.org/wiki/Category:Wurmser,_Lucien","Wurmser, Lucien",46
"Category:Wirth, Helmut","1","","http://imslp.org/wiki/Category:Wirth,_Helmut","Wirth, Helmut",715
"Category:Zumpe, Hermann","1","","http://imslp.org/wiki/Category:Zumpe,_Hermann","Zumpe, Hermann",78
"Category:Zhang, Shuwen","1","","http://imslp.org/wiki/Category:Zhang,_Shuwen","Zhang, Shuwen",568
"Category:Xerri, Joshua Dafydd","1","","http://imslp.org/wiki/Category:Xerri,_Joshua_Dafydd","Xerri, Joshua Dafydd",0
"Category:Witthauer, Johann Georg","1","","http://imslp.org/wiki/Category:Witthauer,_Johann_Georg","Witthauer, Johann Georg",857
"Category:Xu, Xavier Shuang","1","","http://imslp.org/wiki/Category:Xu,_Xavier_Shuang","Xu, Xavier Shuang",7
"Category:Wrede, Ferdinand","1","","http://imslp.org/wiki/Category:Wrede,_Ferdinand","Wrede, Ferdinand",29
"Category:Zeller, Christian Heinrich","1","","http://imslp.org/wiki/Category:Zeller,_Christian_Heinrich","Zeller, Christian Heinrich",89
"Category:Xuan, Muriel Nguyen","1","","http://imslp.org/wiki/Category:Xuan,_Muriel_Nguyen","Xuan, Muriel Nguyen",24
"Category:Ximénez, José","1","","http://imslp.org/wiki/Category:Ximénez,_José","Ximénez, José",18236
"Category:Ximénez, Francisco","1","","http://imslp.org/wiki/Category:Ximénez,_Francisco","Ximénez, Francisco",5501
"Category:Yachshenko, Taras","1","","http://imslp.org/wiki/Category:Yachshenko,_Taras","Yachshenko, Taras",10129
"Category:Wright, Nannie Louise","1","","http://imslp.org/wiki/Category:Wright,_Nannie_Louise","Wright, Nannie Louise",271
"Category:Zhelobinsky, Valery","1","","http://imslp.org/wiki/Category:Zhelobinsky,_Valery","Zhelobinsky, Valery",24
"Category:Šmolík, Pavel","1","","http://imslp.org/wiki/Category:Šmolík,_Pavel","Šmolík, Pavel",671
"Category:Wyshnegradsky, Ivan","1","","http://imslp.org/wiki/Category:Wyshnegradsky,_Ivan","Wyshnegradsky, Ivan",1858
"Category:Čech, Svatopluk","1","","http://imslp.org/wiki/Category:Čech,_Svatopluk","Čech, Svatopluk",1219
"Category:Wockenfuss, Peter Laurentius","1","","http://imslp.org/wiki/Category:Wockenfuss,_Peter_Laurentius","Wockenfuss, Peter Laurentius",2
"Category:Xian, Xinghai","1","","http://imslp.org/wiki/Category:Xian,_Xinghai","Xian, Xinghai",2043
"Category:Witt, Christian Friedrich","1","","http://imslp.org/wiki/Category:Witt,_Christian_Friedrich","Witt, Christian Friedrich",1566
"Category:Wunderlich, Johann Georg","1","","http://imslp.org/wiki/Category:Wunderlich,_Johann_Georg","Wunderlich, Johann Georg",6251
"Category:Wratny, Venceslav","1","","http://imslp.org/wiki/Category:Wratny,_Venceslav","Wratny, Venceslav",2
"Category:Xie, Lingyun","1","","http://imslp.org/wiki/Category:Xie,_Lingyun","Xie, Lingyun",24
"Category:Wroński, Adam","1","","http://imslp.org/wiki/Category:Wroński,_Adam","Wroński, Adam",4988
"Category:Witt, Franz Xaver","1","","http://imslp.org/wiki/Category:Witt,_Franz_Xaver","Witt, Franz Xaver",434
"Category:Xuárez, Alonso","1","","http://imslp.org/wiki/Category:Xuárez,_Alonso","Xuárez, Alonso",161662
"Category:Wylie, Elinor","1","","http://imslp.org/wiki/Category:Wylie,_Elinor","Wylie, Elinor",715
"Category:Wroński, Leszek","1","","http://imslp.org/wiki/Category:Wroński,_Leszek","Wroński, Leszek",2209
"Category:Čiurlionis, Mikalojus Konstantinas","1","","http://imslp.org/wiki/Category:Čiurlionis,_Mikalojus_Konstantinas","Čiurlionis, Mikalojus Konstantinas",2735
"Category:Ximeno, Fabián","1","","http://imslp.org/wiki/Category:Ximeno,_Fabián","Ximeno, Fabián",1077
"Category:Yafil, Edmond-Nathan","1","","http://imslp.org/wiki/Category:Yafil,_Edmond-Nathan","Yafil, Edmond-Nathan",55
"Category:Xavier, José Maria","1","","http://imslp.org/wiki/Category:Xavier,_José_Maria","Xavier, José Maria",54110
"Category:Wither, George","1","","http://imslp.org/wiki/Category:Wither,_George","Wither, George",45075
"Category:Zimmermann, H.","1","","http://imslp.org/wiki/Category:Zimmermann,_H.","Zimmermann, H.",107616
"Category:Wyatt, Kitty","1","","http://imslp.org/wiki/Category:Wyatt,_Kitty","Wyatt, Kitty",50738
"Category:Wittmann, Robert","1","","http://imslp.org/wiki/Category:Wittmann,_Robert","Wittmann, Robert",8469
"Category:Yakolev, Mikhail","1","","http://imslp.org/wiki/Category:Yakolev,_Mikhail","Yakolev, Mikhail",1343
"Category:Wurst, Gernot","1","","http://imslp.org/wiki/Category:Wurst,_Gernot","Wurst, Gernot",2077
"Category:Wright, Adam","1","","http://imslp.org/wiki/Category:Wright,_Adam","Wright, Adam",1000000
"Category:Witt, Friedrich","1","","http://imslp.org/wiki/Category:Witt,_Friedrich","Witt, Friedrich",15127
"Category:Xu, Peter","1","","http://imslp.org/wiki/Category:Xu,_Peter","Xu, Peter",446871
"Category:Wurmbrand-Stuppach, Stephanie von","1","","http://imslp.org/wiki/Category:Wurmbrand-Stuppach,_Stephanie_von","Wurmbrand-Stuppach, Stephanie von",2
"Category:Wise, Michael","1","","http://imslp.org/wiki/Category:Wise,_Michael","Wise, Michael",1000000
"Category:Wright, Josh","1","","http://imslp.org/wiki/Category:Wright,_Josh","Wright, Josh",1000000
"Category:Wright, Thomas","1","","http://imslp.org/wiki/Category:Wright,_Thomas","Wright, Thomas",1000000
"Category:Wright, Lawrence","1","","http://imslp.org/wiki/Category:Wright,_Lawrence","Wright, Lawrence",1000000
